"Wayne State University  ,Detroit, MI",All Engg,24678
"Alfred University-- New York State College of Ceramics (Inamori)  ,Alfred, NY",All Engg,23664
"New Mexico State University  ,Las Cruces, NM",All Engg,14254
"Ohio University (Russ)  ,Athens, OH",All Engg,16180
"Temple University  ,Philadelphia, PA",All Engg,23094
"University of Nevada-- Reno  ,Reno, NV",All Engg,23202
"Virginia Commonwealth University  ,Richmond, VA",All Engg,21806
"Louisiana Tech University  ,Ruston, LA",All Engg,16113
"San Diego State University  ,San Diego, CA",All Engg,6696
"Santa Clara University  ,Santa Clara, CA",All Engg,16056
"University of Alaska-- Fairbanks  ,Fairbanks, AK",All Engg,15552
"University of New Hampshire  ,Durham, NH",All Engg,26460
"University of North Carolina-- Charlotte (Lee)  ,Charlotte, NC",All Engg,16799
"University of Texas-- San Antonio  ,San Antonio, TX",All Engg,19026
"Boise State University  ,Boise, ID",All Engg,20108
"California State University-- Long Beach  ,Long Beach, CA",All Engg,14414
"Cleveland State University  ,Cleveland, OH",All Engg,17982
"Florida Atlantic University  ,Boca Raton, FL",All Engg,18450
"Florida Institute of Technology  ,Melbourne, FL",All Engg,21690
"Florida International University  ,Miami, FL",All Engg,24048
"Howard University  ,Washington, DC",All Engg,31978
"Jackson State University  ,Jackson, MS",All Engg,16841
"Lamar University  ,Beaumont, TX",All Engg,10603
"Lawrence Technological University  ,Southfield, MI",All Engg,14700
"Montana State University  ,Bozeman, MT",All Engg,15500
"Morgan State University (Mitchell)  ,Baltimore, MD",All Engg,10440
"North Carolina A&T State University  ,Greensboro, NC",All Engg,16130
"North Dakota State University  ,Fargo, ND",All Engg,15894
"Oakland University  ,Rochester, MI",All Engg,18486
"Portland State University (Maseeh)  ,Portland, OR",All Engg,16362
"Prairie View A&M University  ,Prairie View, TX",All Engg,12240
"South Dakota School of Mines and Technology  ,Rapid City, SD",All Engg,9000
"South Dakota State University  ,Brookings, SD",All Engg,8352
"Southern Illinois University-- Carbondale  ,Carbondale, IL",All Engg,18792
"St. Louis University (Parks)  ,St. Louis, MO",All Engg,18900
"Tennessee State University  ,Nashville, TN",All Engg,19008
"Tennessee Technological University  ,Cookeville, TN",All Engg,23000
"Texas A&M University-- Kingsville (Dotterweich)  ,Kingsville, TX",All Engg,10249
"The Catholic University of America  ,Washington, DC",All Engg,41920
"University of Alabama-- Birmingham  ,Birmingham, AL",All Engg,16628
"University of Bridgeport  ,Bridgeport, CT",All Engg,14220
"University of California-- Merced  ,Merced, CA",All Engg,26322
"University of Colorado-- Colorado Springs  ,Colorado Springs, CO",All Engg,20644
"University of Denver  ,Denver, CO",All Engg,28776
"University of Detroit Mercy  ,Detroit, MI",All Engg,27288
"University of Louisiana-- Lafayette  ,Lafayette, LA",All Engg,19238
"University of Maine  ,Orono, ME",All Engg,23940
"University of Massachusetts-- Dartmouth  ,North Dartmouth, MA",All Engg,8099
"University of Memphis (Herff)  ,Memphis, TN",All Engg,18981
"University of Michigan-- Dearborn  ,Dearborn, MI",All Engg,22140
"University of Mississippi  ,University, MS",All Engg,20574
"University of Missouri-- Kansas City  ,Kansas City, MO",All Engg,16038
"University of Nevada-- Las Vegas (Hughes)  ,Las Vegas, NV",All Engg,22088
"University of New Orleans  ,New Orleans, LA",All Engg,20673
"University of North Dakota  ,Grand Forks, ND",All Engg,8982
"University of North Texas  ,Denton, TX",All Engg,11124
"University of Rhode Island  ,Kingston, RI",All Engg,24206
"University of South Dakota  ,Vermillion, SD",All Engg,8352
"University of Tennessee-- Chattanooga  ,Chattanooga, TN",All Engg,24056
"University of Toledo  ,Toledo, OH",All Engg,17627
"Utah State University  ,Logan, UT",All Engg,18087
"Western Michigan University  ,Kalamazoo, MI",All Engg,20214
"Wright State University  ,Dayton, OH",All Engg,22224
"Air Force Institute of Technology  ,Wright Patterson AFB, OH",All Engg,
"Idaho State University  ,Pocatello, ID",All Engg,
"Mayo Graduate School  ,Rochester, MN",All Engg,
"Naval Postgraduate School  ,Monterey, CA",All Engg,
"Northwestern Polytechnic University  ,Fremont, CA",All Engg,
"Old Dominion University  ,Norfolk, VA",All Engg,
"Oregon Health and Science University  ,Portland, OR",All Engg,
"Philadelphia University  ,Philadelphia, PA",All Engg,
"SUNY College of Environmental Science and Forestry  ,Syracuse, NY",All Engg,
"Texas State University  ,San Marcos, TX",All Engg,
"Tuskegee University  ,Tuskegee, AL",All Engg,18560
"University of Arkansas-- Little Rock  ,Little Rock, AR",All Engg,
"University of Colorado-- Denver  ,Denver, CO",All Engg,
"University of Georgia  ,Athens, GA",All Engg,
"University of Hawaii-- Manoa  ,Honolulu, HI",All Engg,
"University of Idaho  ,Moscow, ID",All Engg,
"University of Southern Mississippi  ,Hattiesburg, MS",All Engg,
"University of Texas Southwestern Medical Center-- Dallas  ,Dallas, TX",All Engg,
"University of Texas-- El Paso  ,El Paso, TX",All Engg,
"University of Vermont  ,Burlington, VT",All Engg,
"Villanova University  ,Villanova, PA",All Engg,
"Massachusetts Institute of Technology  ,Cambridge, MA",Mechanical,46400
"Stanford University  ,Stanford, CA",Mechanical,48720
"University of California-- Berkeley  ,Berkeley, CA",Mechanical,26322
"California Institute of Technology  ,Pasadena, CA",Mechanical,43710
"University of Michigan-- Ann Arbor  ,Ann Arbor, MI",Mechanical,44216
"Georgia Institute of Technology  ,Atlanta, GA",Mechanical,27872
"University of Illinois-- Urbana- Champaign  ,Urbana, IL",Mechanical,31626
"Carnegie Mellon University  ,Pittsburgh, PA",Mechanical,42000
"Cornell University  ,Ithaca, NY",Mechanical,29500
"Purdue University-- West Lafayette  ,West Lafayette, IN",Mechanical,29132
"Northwestern University (McCormick)  ,Evanston, IL",Mechanical,48624
"Princeton University  ,Princeton, NJ",Mechanical,43450
"University of Texas-- Austin (Cockrell)  ,Austin, TX",Mechanical,17506
"University of California-- Los Angeles (Samueli)  ,Los Angeles, CA",Mechanical,27732
"Johns Hopkins University (Whiting)  ,Baltimore, MD",Mechanical,48710
"Pennsylvania State University-- University Park  ,University Park, PA",Mechanical,34384
"Texas A&M University-- College Station (Look)  ,College Station, TX",Mechanical,11484
"University of California-- San Diego (Jacobs)  ,La Jolla, CA",Mechanical,26322
"University of Minnesota-- Twin Cities  ,Minneapolis, MN",Mechanical,24508
"University of Wisconsin-- Madison  ,Madison, WI",Mechanical,25197
"Harvard University  ,Cambridge, MA",Mechanical,41832
"University of Maryland-- College Park (Clark)  ,College Park, MD",Mechanical,28782
"University of Southern California (Viterbi)  ,Los Angeles, CA",Mechanical,28384
"Virginia Tech  ,Blacksburg, VA",Mechanical,27980
"Columbia University (Fu Foundation)  ,New York, NY",Mechanical,42768
"Ohio State University  ,Columbus, OH",Mechanical,31400
"Rensselaer Polytechnic Institute  ,Troy, NY",Mechanical,48100
"University of Pennsylvania  ,Philadelphia, PA",Mechanical,31068
"Duke University (Pratt)  ,Durham, NC",Mechanical,50880
"Rice University (Brown)  ,Houston, TX",Mechanical,41560
"University of California-- Santa Barbara  ,Santa Barbara, CA",Mechanical,28296
"University of Florida  ,Gainesville, FL",Mechanical,30130
"University of Washington  ,Seattle, WA",Mechanical,29274
"University of Colorado-- Boulder  ,Boulder, CO",Mechanical,30330
"North Carolina State University  ,Raleigh, NC",Mechanical,21951
"University of California-- Davis  ,Davis, CA",Mechanical,28266
"Yale University  ,New Haven, CT",Mechanical,38700
"Case Western Reserve University  ,Cleveland, OH",Mechanical,41137
"Iowa State University  ,Ames, IA",Mechanical,22250
"Michigan State University  ,East Lansing, MI",Mechanical,25218
"University of California-- Irvine (Samueli)  ,Irvine, CA",Mechanical,29806
"University of Delaware  ,Newark, DE",Mechanical,30132
"University of Virginia  ,Charlottesville, VA",Mechanical,24778
"Vanderbilt University  ,Nashville, TN",Mechanical,32724
"Lehigh University (Rossin)  ,Bethlehem, PA",Mechanical,24840
"Rutgers, The State University of New Jersey-- New Brunswick  ,Piscataway, NJ",Mechanical,27648
"University of Notre Dame  ,Notre Dame, IN",Mechanical,47730
"Boston University  ,Boston, MA",Mechanical,47422
"Northeastern University  ,Boston, MA",Mechanical,25596
"Washington University in St. Louis  ,St. Louis, MO",Mechanical,47300
"Arizona State University (Fulton)  ,Tempe, AZ",Mechanical,27086
"Clemson University  ,Clemson, SC",Mechanical,20550
"Colorado School of Mines  ,Golden, CO",Mechanical,32700
"Dartmouth College (Thayer)  ,Hanover, NH",Mechanical,48120
"Drexel University  ,Philadelphia, PA",Mechanical,32079
"Michigan Technological University  ,Houghton, MI",Mechanical,15507
"University of Arizona  ,Tucson, AZ",Mechanical,29362
"University of Connecticut  ,Storrs, CT",Mechanical,33300
"University of Illinois-- Chicago  ,Chicago, IL",Mechanical,27460
"University of Pittsburgh (Swanson)  ,Pittsburgh, PA",Mechanical,40120
"Oregon State University  ,Corvallis, OR",Mechanical,22932
"University at Buffalo-- SUNY  ,Buffalo, NY",Mechanical,22210
"University of Utah  ,Salt Lake City, UT",Mechanical,21628
"Washington State University  ,Pullman, WA",Mechanical,25216
"Missouri University of Science & Technology  ,Rolla, MO",Mechanical,25766
"Stony Brook University-- SUNY  ,Stony Brook, NY",Mechanical,22210
"Tufts University  ,Medford, MA",Mechanical,30072
"University of Iowa  ,Iowa City, IA",Mechanical,25574
"University of Massachusetts-- Amherst  ,Amherst, MA",Mechanical,9937
"University of Tennessee-- Knoxville  ,Knoxville, TN",Mechanical,30354
"Brigham Young University (Fulton)  ,Provo, UT",Mechanical,13000
"Colorado State University  ,Fort Collins, CO",Mechanical,24896
"Syracuse University  ,Syracuse, NY",Mechanical,24984
"University of California-- Riverside (Bourns)  ,Riverside, CA",Mechanical,26322
"University of Cincinnati  ,Cincinnati, OH",Mechanical,24532
"University of Rochester  ,Rochester, NY",Mechanical,26676
"Worcester Polytechnic Institute  ,Worcester, MA",Mechanical,24588
"Auburn University (Ginn)  ,Auburn, AL",Mechanical,26406
"Clarkson University  ,Potsdam, NY",Mechanical,26226
"George Washington University  ,Washington, DC",Mechanical,28530
"Illinois Institute of Technology (Armour)  ,Chicago, IL",Mechanical,23634
"New York University  ,Brooklyn, NY",Mechanical,27828
"Southern Methodist University (Lyle)  ,Dallas, TX",Mechanical,20970
"Stevens Institute of Technology (Schaefer)  ,Hoboken, NJ",Mechanical,32200
"University of Houston (Cullen)  ,Houston, TX",Mechanical,16938
"University of Kentucky  ,Lexington, KY",Mechanical,26154
"University of Nebraska-- Lincoln  ,Lincoln, NE",Mechanical,19278
"University of Texas-- Arlington  ,Arlington, TX",Mechanical,14753
"Florida A&M University -  Florida State University  ,Tallahassee, FL",Mechanical,18090
"Kansas State University  ,Manhattan, KS",Mechanical,15462
"Louisiana State University-- Baton Rouge  ,Baton Rouge, LA",Mechanical,25643
"New Jersey Institute of Technology  ,Newark, NJ",Mechanical,27340
"Oklahoma State University  ,Stillwater, OK",Mechanical,14148
"University of Dayton  ,Dayton, OH",Mechanical,17118
"University of Kansas  ,Lawrence, KS",Mechanical,15840
"University of Missouri  ,Columbia, MO",Mechanical,17493
"University of North Carolina-- Charlotte (Lee)  ,Charlotte, NC",Mechanical,16799
"University of Oklahoma  ,Norman, OK",Mechanical,13320
"University of South Carolina  ,Columbia, SC",Mechanical,27940
"University of Texas-- Dallas (Jonsson)  ,Richardson, TX",Mechanical,22282
"Wayne State University  ,Detroit, MI",Mechanical,24678
"Mississippi State University (Bagley)  ,Mississippi State, MS",Mechanical,20032
"San Diego State University  ,San Diego, CA",Mechanical,6696
"Texas Tech University (Whitacre)  ,Lubbock, TX",Mechanical,11880
"University of Akron  ,Akron, OH",Mechanical,13462
"University of Alabama  ,Tuscaloosa, AL",Mechanical,25950
"University of Central Florida  ,Orlando, FL",Mechanical,21492
"University of New Mexico  ,Albuquerque, NM",Mechanical,15444
"Binghamton University-- SUNY (Watson)  ,Binghamton, NY",Mechanical,22210
"CUNY-- City College (Grove)  ,New York, NY",Mechanical,15660
"Indiana University- Purdue University-- Indianapolis  ,Indianapolis, IN",Mechanical,19242
"Temple University  ,Philadelphia, PA",Mechanical,23094
"University of Alabama-- Huntsville  ,Huntsville, AL",Mechanical,21402
"University of Louisville (Speed)  ,Louisville, KY",Mechanical,24274
"University of Maryland-- Baltimore County  ,Baltimore, MD",Mechanical,17424
"University of Miami  ,Coral Gables, FL",Mechanical,33300
"University of Nevada-- Las Vegas (Hughes)  ,Las Vegas, NV",Mechanical,22088
"University of New Hampshire  ,Durham, NH",Mechanical,26460
"University of Rhode Island  ,Kingston, RI",Mechanical,24206
"University of Vermont  ,Burlington, VT",Mechanical,
"Utah State University  ,Logan, UT",Mechanical,18087
"Virginia Commonwealth University  ,Richmond, VA",Mechanical,21806
"West Virginia University  ,Morgantown, WV",Mechanical,23832
"Alfred University-- New York State College of Ceramics (Inamori)  ,Alfred, NY",Mechanical,23664
"Baylor University  ,Waco, TX",Mechanical,27270
"Marquette University  ,Milwaukee, WI",Mechanical,18900
"New Mexico State University  ,Las Cruces, NM",Mechanical,14254
"Ohio University (Russ),Athens, OH",Mechanical,16180
"Old Dominion University,Norfolk, VA",Mechanical,
"Santa Clara University  ,Santa Clara, CA",Mechanical,16056
"University of Arkansas-- Fayetteville  ,Fayetteville, AR",Mechanical,17784
"University of Colorado-- Colorado Springs  ,Colorado Springs, CO",Mechanical,20644
"University of Hawaii-- Manoa  ,Honolulu, HI",Mechanical,
"University of Massachusetts-- Lowell (Francis)  ,Lowell, MA",Mechanical,23303
"University of Nevada-- Reno  ,Reno, NV",Mechanical,23202
"University of South Florida  ,Tampa, FL",Mechanical,21126
"University of Wisconsin-- Milwaukee  ,Milwaukee, WI",Mechanical,24761
"Wichita State University  ,Wichita, KS",Mechanical,12096
"Wright State University  ,Dayton, OH",Mechanical,22224
"Cleveland State University  ,Cleveland, OH",Mechanical,17982
"Florida Atlantic University  ,Boca Raton, FL",Mechanical,18450
"Florida Institute of Technology  ,Melbourne, FL",Mechanical,21690
"Florida International University  ,Miami, FL",Mechanical,24048
"Howard University  ,Washington, DC",Mechanical,31978
"Lamar University  ,Beaumont, TX",Mechanical,10603
"Louisiana Tech University  ,Ruston, LA",Mechanical,16113
"Montana State University  ,Bozeman, MT",Mechanical,15500
"North Carolina A&T State University  ,Greensboro, NC",Mechanical,16130
"North Dakota State University  ,Fargo, ND",Mechanical,15894
"Oakland University  ,Rochester, MI",Mechanical,18486
"Portland State University (Maseeh)  ,Portland, OR",Mechanical,16362
"South Dakota School of Mines and Technology  ,Rapid City, SD",Mechanical,225500
"South Dakota State University  ,Brookings, SD",Mechanical,8352
"Southern Illinois University-- Carbondale  ,Carbondale, IL",Mechanical,18792
"St. Louis University (Parks)  ,St. Louis, MO",Mechanical,18900
"Tennessee State University  ,Nashville, TN",Mechanical,19008
"Tennessee Technological University  ,Cookeville, TN",Mechanical,23000
"Texas A&M University-- Kingsville (Dotterweich)  ,Kingsville, TX",Mechanical,10249
"The Catholic University of America  ,Washington, DC",Mechanical,41920
"University of Alabama-- Birmingham  ,Birmingham, AL",Mechanical,16628
"University of Alaska-- Fairbanks  ,Fairbanks, AK",Mechanical,15552
"University of Bridgeport  ,Bridgeport, CT",Mechanical,14220
"University of Colorado-- Denver  ,Denver, CO",Mechanical,
"University of Denver  ,Denver, CO",Mechanical,28776
"University of Detroit Mercy  ,Detroit, MI",Mechanical,27288
"University of Idaho  ,Moscow, ID",Mechanical,
"University of Maine  ,Orono, ME",Mechanical,23940
"University of Memphis (Herff)  ,Memphis, TN",Mechanical,18981
"University of Mississippi  ,University, MS",Mechanical,20574
"University of Missouri-- Kansas City  ,Kansas City, MO",Mechanical,16038
"University of New Orleans  ,New Orleans, LA",Mechanical,20673
"University of North Dakota  ,Grand Forks, ND",Mechanical,8982
"University of Texas-- El Paso  ,El Paso, TX",Mechanical,
"University of Toledo  ,Toledo, OH",Mechanical,17627
"University of Tulsa  ,Tulsa, OK",Mechanical,21168
"University of Wyoming  ,Laramie, WY",Mechanical,12474
"Western Michigan University  ,Kalamazoo, MI",Mechanical,20214
"Princeton University ,Princeton, NJ",National Univ Ranking,43450
"Harvard University ,Cambridge, MA",National Univ Ranking,45278
"Yale University ,New Haven, CT",National Univ Ranking,47600
"Columbia University ,New York, NY",National Univ Ranking,51008
"Stanford University ,Stanford, CA",National Univ Ranking,46320
"University of Chicago ,Chicago, IL",National Univ Ranking,50193
"Massachusetts Institute of Technology ,Cambridge, MA",National Univ Ranking,46704
"Duke University ,Durham, NC",National Univ Ranking,49341
"University of Pennsylvania ,Philadelphia, PA",National Univ Ranking,49536
"California Institute of Technology ,Pasadena, CA",National Univ Ranking,45390
"Johns Hopkins University ,Baltimore, MD",National Univ Ranking,48710
"Dartmouth College ,Hanover, NH",National Univ Ranking,49506
"Northwestern University ,Evanston, IL",National Univ Ranking,49047
"Brown University ,Providence, RI",National Univ Ranking,49346
"Cornell University ,Ithaca, NY",National Univ Ranking,49116
"Vanderbilt University ,Nashville, TN",National Univ Ranking,43838
"Washington University in St. Louis ,St. Louis, MO",National Univ Ranking,48093
"Rice University ,Houston, TX",National Univ Ranking,42253
"University of Notre Dame ,Notre Dame, IN",National Univ Ranking,47929
"University of California-- Berkeley ,Berkeley, CA",National Univ Ranking,38140
"Emory University ,Atlanta, GA",National Univ Ranking,46314
"Georgetown University ,Washington, DC",National Univ Ranking,48611
"Carnegie Mellon University ,Pittsburgh, PA",National Univ Ranking,50410
"University of California-- Los Angeles ,Los Angeles, CA",National Univ Ranking,35631
"University of Southern California ,Los Angeles, CA",National Univ Ranking,50210
"University of Virginia ,Charlottesville, VA",National Univ Ranking,43822
"Tufts University ,Medford, MA",National Univ Ranking,50604
"Wake Forest University ,Winston-Salem, NC",National Univ Ranking,47682
"University of Michigan-- Ann Arbor ,Ann Arbor, MI",National Univ Ranking,43377
"Boston College ,Chestnut Hill, MA",National Univ Ranking,49324
"University of North Carolina-- Chapel Hill ,Chapel Hill, NC",National Univ Ranking,33644
"New York University ,New York, NY",National Univ Ranking,46170
"University of Rochester ,Rochester, NY",National Univ Ranking,48290
"Brandeis University ,Waltham, MA",National Univ Ranking,49598
"College of William and Mary ,Williamsburg, VA",National Univ Ranking,40516
"Georgia Institute of Technology ,Atlanta, GA",National Univ Ranking,32396
"Case Western Reserve University ,Cleveland, OH",National Univ Ranking,44560
"University of California-- Santa Barbara ,Santa Barbara, CA",National Univ Ranking,38573
"University of California-- Irvine ,Irvine, CA",National Univ Ranking,37455
"University of California-- San Diego ,La Jolla, CA",National Univ Ranking,38066
"Boston University ,Boston, MA",National Univ Ranking,48436
"Rensselaer Polytechnic Institute ,Troy, NY",National Univ Ranking,49341
"Tulane University ,New Orleans, LA",National Univ Ranking,49638
"University of California-- Davis ,Davis, CA",National Univ Ranking,38659
"University of Illinois-- Urbana- Champaign ,Champaign, IL",National Univ Ranking,30786
"University of Wisconsin-- Madison ,Madison, WI",National Univ Ranking,29665
"Lehigh University ,Bethlehem, PA",National Univ Ranking,46230
"Northeastern University ,Boston, MA",National Univ Ranking,45530
"Pennsylvania State University-- University Park ,University Park, PA",National Univ Ranking,31346
"University of Florida ,Gainesville, FL",National Univ Ranking,28591
"University of Miami ,Coral Gables, FL",National Univ Ranking,45724
"Ohio State University-- Columbus ,Columbus, OH",National Univ Ranking,26537
"Pepperdine University ,Malibu, CA",National Univ Ranking,48342
"University of Texas-- Austin ,Austin, TX",National Univ Ranking,34836
"University of Washington ,Seattle, WA",National Univ Ranking,33513
"Yeshiva University ,New York, NY",National Univ Ranking,39530
"George Washington University ,Washington, DC",National Univ Ranking,50435
"University of Connecticut ,Storrs, CT",National Univ Ranking,34908
"University of Maryland-- College Park ,College Park, MD",National Univ Ranking,31144
"Worcester Polytechnic Institute ,Worcester, MA",National Univ Ranking,45590
"Clemson University ,Clemson, SC",National Univ Ranking,32796
"Purdue University-- West Lafayette ,West Lafayette, IN",National Univ Ranking,28804
"Southern Methodist University ,Dallas, TX",National Univ Ranking,48190
"Syracuse University ,Syracuse, NY",National Univ Ranking,43318
"University of Georgia ,Athens, GA",National Univ Ranking,29832
"Brigham Young University-- Provo ,Provo, UT",National Univ Ranking,5150
"Fordham University ,New York, NY",National Univ Ranking,45623
"University of Pittsburgh ,Pittsburgh, PA",National Univ Ranking,28958
"University of Minnesota-- Twin Cities ,Minneapolis, MN",National Univ Ranking,20810
"Texas A&M University-- College Station ,College Station, TX",National Univ Ranking,26356
"Virginia Tech ,Blacksburg, VA",National Univ Ranking,27444
"American University ,Washington, DC",National Univ Ranking,43103
"Baylor University ,Waco, TX",National Univ Ranking,40198
"Rutgers, The State University of New Jersey-- New Brunswick ,Piscataway, NJ",National Univ Ranking,29521
"Clark University ,Worcester, MA",National Univ Ranking,41940
"Colorado School of Mines ,Golden, CO",National Univ Ranking,34828
"Indiana University-- Bloomington ,Bloomington, IN",National Univ Ranking,33741
"Michigan State University ,East Lansing, MI",National Univ Ranking,36360
"Stevens Institute of Technology ,Hoboken, NJ",National Univ Ranking,47190
"University of Delaware ,Newark, DE",National Univ Ranking,30692
"University of Massachusetts-- Amherst ,Amherst, MA",National Univ Ranking,30689
"Miami University-- Oxford ,Oxford, OH",National Univ Ranking,30987
"Texas Christian University ,Fort Worth, TX",National Univ Ranking,40720
"University of California-- Santa Cruz ,Santa Cruz, CA",National Univ Ranking,38189
"University of Iowa ,Iowa City, IA",National Univ Ranking,27890
"Marquette University ,Milwaukee, WI",National Univ Ranking,37170
"University of Denver ,Denver, CO",National Univ Ranking,44178
"University of Tulsa ,Tulsa, OK",National Univ Ranking,36962
"Binghamton University-- SUNY ,Binghamton, NY",National Univ Ranking,22164
"North Carolina State University-- Raleigh ,Raleigh, NC",National Univ Ranking,24932
"Stony Brook University-- SUNY ,Stony Brook, NY",National Univ Ranking,23935
"SUNY College of Environmental Science and Forestry ,Syracuse, NY",National Univ Ranking,17620
"University of Colorado-- Boulder ,Boulder, CO",National Univ Ranking,34125
"University of San Diego ,San Diego, CA",National Univ Ranking,44586
"University of Vermont ,Burlington, VT",National Univ Ranking,37874
"Florida State University ,Tallahassee, FL",National Univ Ranking,21673
"Saint Louis University ,St. Louis, MO",National Univ Ranking,39226
"University of Alabama ,Tuscaloosa, AL",National Univ Ranking,25950
"Drexel University ,Philadelphia, PA",National Univ Ranking,48791
"Loyola University Chicago ,Chicago, IL",National Univ Ranking,39179
"University at Buffalo-- SUNY ,Buffalo, NY",National Univ Ranking,22290
"Auburn University ,Auburn, AL",National Univ Ranking,28040
"University of Missouri ,Columbia, MO",National Univ Ranking,25166
"University of Nebraska-- Lincoln ,Lincoln, NE",National Univ Ranking,22790
"University of New Hampshire ,Durham, NH",National Univ Ranking,29532
"University of Oregon ,Eugene, OR",National Univ Ranking,30888
"University of Tennessee ,Knoxville, TN",National Univ Ranking,30138
"Illinois Institute of Technology ,Chicago, IL",National Univ Ranking,43680
"Iowa State University ,Ames, IA",National Univ Ranking,20856
"University of Dayton ,Dayton, OH",National Univ Ranking,39090
"University of Oklahoma ,Norman, OK",National Univ Ranking,20469
"University of San Francisco ,San Francisco, CA",National Univ Ranking,42634
"University of South Carolina ,Columbia, SC",National Univ Ranking,29440
"University of the Pacific ,Stockton, CA",National Univ Ranking,42934
"Clarkson University ,Potsdam, NY",National Univ Ranking,44630
"Duquesne University ,Pittsburgh, PA",National Univ Ranking,33778
"Temple University ,Philadelphia, PA",National Univ Ranking,25122
"University of Kansas ,Lawrence, KS",National Univ Ranking,25731
"University of St. Thomas ,St. Paul, MN",National Univ Ranking,36475
"University of Utah ,Salt Lake City, UT",National Univ Ranking,26177
"University of Arizona ,Tucson, AZ",National Univ Ranking,30025
"University of California-- Riverside ,Riverside, CA",National Univ Ranking,40973
"DePaul University ,Chicago, IL",National Univ Ranking,36361
"Michigan Technological University ,Houghton, MI",National Univ Ranking,29520
"Seton Hall University ,South Orange, NJ",National Univ Ranking,36926
"The Catholic University of America ,Washington, DC",National Univ Ranking,40932
"Colorado State University ,Fort Collins, CO",National Univ Ranking,27258
"New School ,New York, NY",National Univ Ranking,42977
"Arizona State University-- Tempe ,Tempe, AZ",National Univ Ranking,24503
"Louisiana State University-- Baton Rouge ,Baton Rouge, LA",National Univ Ranking,26467
"University at Albany-- SUNY ,Albany, NY",National Univ Ranking,22116
"University of Arkansas ,Fayetteville, AR",National Univ Ranking,23320
"University of Illinois-- Chicago ,Chicago, IL",National Univ Ranking,26526
"University of Kentucky ,Lexington, KY",National Univ Ranking,24268
"George Mason University ,Fairfax, VA",National Univ Ranking,31598
"Hofstra University ,Hempstead, NY",National Univ Ranking,40460
"Howard University ,Washington, DC",National Univ Ranking,23970
"Ohio University ,Athens, OH",National Univ Ranking,20512
"Oregon State University ,Corvallis, OR",National Univ Ranking,28767
"New Jersey Institute of Technology ,Newark, NJ",National Univ Ranking,29288
"Rutgers, The State University of New Jersey-- Newark ,Newark, NJ",National Univ Ranking,28987
"University of Cincinnati ,Cincinnati, OH",National Univ Ranking,26334
"University of Mississippi ,University, MS",National Univ Ranking,20674
"University of Texas-- Dallas ,Richardson, TX",National Univ Ranking,31328
"Washington State University ,Pullman, WA",National Univ Ranking,25567
"Kansas State University ,Manhattan, KS",National Univ Ranking,22624
"Missouri University of Science & Technology ,Rolla, MO",National Univ Ranking,26152
"St. John Fisher College ,Rochester, NY",National Univ Ranking,30690
"Illinois State University ,Normal, IL",National Univ Ranking,20420
"Oklahoma State University ,Stillwater, OK",National Univ Ranking,20027
"San Diego State University ,San Diego, CA",National Univ Ranking,18136
"University of Alabama-- Birmingham ,Birmingham, AL",National Univ Ranking,21220
"Adelphi University ,Garden City, NY",National Univ Ranking,34034
"Southern Illinois University-- Carbondale ,Carbondale, IL",National Univ Ranking,26390
"St. John's University ,Queens, NY",National Univ Ranking,38680
"University of Maryland-- Baltimore County ,Baltimore, MD",National Univ Ranking,23770
"University of Massachusetts-- Lowell ,Lowell, MA",National Univ Ranking,27400
"University of South Florida ,Tampa, FL",National Univ Ranking,17325
"Virginia Commonwealth University ,Richmond, VA",National Univ Ranking,30838
"University of La Verne ,La Verne, CA",National Univ Ranking,38560
"Biola University ,La Mirada, CA",National Univ Ranking,34498
"Florida Institute of Technology ,Melbourne, FL",National Univ Ranking,39290
"Immaculata University ,Immaculata, PA",National Univ Ranking,33280
"Maryville University of St. Louis ,St Louis, MO",National Univ Ranking,26958
"Mississippi State University ,Mississippi State, MS",National Univ Ranking,20142
"University of Hawaii-- Manoa ,Honolulu, HI",National Univ Ranking,31516
"University of Rhode Island ,Kingston, RI",National Univ Ranking,28072
"Ball State University ,Muncie, IN",National Univ Ranking,25348
"Texas Tech University ,Lubbock, TX",National Univ Ranking,21267
"University of Central Florida ,Orlando, FL",National Univ Ranking,22467
"University of Idaho ,Moscow, ID",National Univ Ranking,21024
"University of Louisville ,Louisville, KY",National Univ Ranking,24626
"University of Maine ,Orono, ME",National Univ Ranking,28880
"University of Wyoming ,Laramie, WY",National Univ Ranking,15632
"Andrews University ,Berrien Springs, MI",National Univ Ranking,27000
"Azusa Pacific University ,Azusa, CA",National Univ Ranking,34754
"Edgewood College ,Madison, WI",National Univ Ranking,26550
"Kent State University ,Kent, OH",National Univ Ranking,18212
"West Virginia University ,Morgantown, WV",National Univ Ranking,20424
"Pace University ,New York, NY",National Univ Ranking,41325
"St. Mary's University of Minnesota ,Winona, MN",National Univ Ranking,31335
"University of New Mexico ,Albuquerque, NM",National Univ Ranking,20664
"University of North Dakota ,Grand Forks, ND",National Univ Ranking,18409
"University of South Dakota ,Vermillion, SD",National Univ Ranking,10426
"Bowling Green State University ,Bowling Green, OH",National Univ Ranking,18034
"North Dakota State University ,Fargo, ND",National Univ Ranking,11169
"South Dakota State University ,Brookings, SD",National Univ Ranking,10520
"University of Alabama-- Huntsville ,Huntsville, AL",National Univ Ranking,20622
